object_probs,left,top,right,bottom
truck 0.91852,340,502,610,709
bus 0.78947,851,427,1066,630
motorbike 0.93867,494,288,527,325
motorbike 0.92308,494,364,530,419
motorbike 0.84050,825,375,880,454
motorbike 0.66884,216,501,261,568
motorbike 0.64274,583,261,628,309
motorbike 0.54605,315,231,330,252
motorbike 0.53371,154,562,198,631
car 0.97668,213,364,338,484
car 0.96815,286,426,437,597
car 0.96533,544,328,691,443
person 0.94358,377,390,419,444
person 0.62802,494,351,521,382
person 0.59273,492,345,529,406
person 0.58877,495,276,522,307
