object_probs,left,top,right,bottom
motorbike 0.93599,508,436,593,510
motorbike 0.91238,563,288,589,328
motorbike 0.89829,747,645,837,719
motorbike 0.84798,866,586,978,698
motorbike 0.77063,318,620,402,706
motorbike 0.76794,137,523,187,590
motorbike 0.73522,339,271,359,306
car 0.99229,250,427,402,548
car 0.96747,214,345,303,425
car 0.92479,331,322,437,418
car 0.78226,346,250,383,283
car 0.58519,756,398,965,555
person 0.86641,539,406,588,469
person 0.79683,747,609,825,709
person 0.78819,317,591,399,700
person 0.76460,129,485,176,546
person 0.51889,566,275,585,310
person 0.50128,133,497,182,576
