object_probs,left,top,right,bottom
truck 0.85800,340,503,622,711
bus 0.51896,362,510,649,717
motorbike 0.95425,417,268,438,295
person 0.75972 motorbike 0.92160,307,251,326,283
person 0.69839 motorbike 0.92058,380,269,401,300
motorbike 0.90125,517,293,545,327
motorbike 0.73949,346,236,368,261
motorbike 0.63780,154,562,198,633
car 0.98085,222,361,332,451
car 0.93439,289,420,440,599
person 0.79319,230,506,279,609
person 0.73684,417,257,436,284
person 0.68024,596,267,621,303
person 0.63682,519,279,538,302
person 0.63182,144,512,193,607
