object_probs,left,top,right,bottom
motorbike 0.87455,752,568,870,672
motorbike 0.81426,936,501,1011,575
motorbike 0.62467,603,604,684,718
motorbike 0.54704,926,394,993,464
car 0.99488,317,259,385,316
car 0.99221,618,402,833,561
car 0.98948,566,300,689,397
car 0.98375,265,337,383,456
car 0.98211,936,542,1078,719
car 0.98093,441,308,546,393
car 0.96635,503,355,640,460
car 0.95026,745,358,938,494
car 0.92114,271,518,455,718
person 0.96113,546,671,610,719
person 0.77513,768,532,852,651
person 0.63773,947,468,1012,530
person 0.60593,768,524,836,593
person 0.57836,925,374,968,452
person 0.50275,601,573,681,701
