object_probs,left,top,right,bottom
truck 0.76119,384,253,514,356
motorbike 0.90783,740,393,814,460
motorbike 0.85253,576,307,604,342
motorbike 0.66104,935,500,1012,575
motorbike 0.50948,332,248,350,273
car 0.99456,576,383,768,530
car 0.98361,275,248,330,293
car 0.92751,932,540,1079,718
car 0.91302,367,238,437,276
car 0.88260,261,219,290,242
car 0.80338,258,225,292,253
car 0.68257,252,194,269,211
person 0.84352,548,669,608,719
person 0.83913,571,282,605,338
person 0.69800,750,372,802,449
person 0.57992,330,234,348,267
person 0.54400,958,469,1012,556
