object_probs,left,top,right,bottom
truck 0.66857,723,376,946,551
motorbike 0.93079,705,498,774,574
motorbike 0.90923,595,536,645,615
motorbike 0.89373,440,385,507,442
motorbike 0.70237,127,521,174,584
motorbike 0.69759,563,286,593,318
car 0.98567,239,400,374,516
car 0.97897,307,305,393,383
car 0.88800,324,245,363,276
car 0.87552,221,356,300,419
car 0.78248,707,385,932,551
car 0.72087,288,201,314,219
person 0.95570,589,487,640,582
person 0.92985,459,357,505,425
person 0.83580,565,271,591,311
person 0.72451,117,475,165,553
person 0.56874,223,547,301,658
person 0.53226,706,464,771,574
