object_probs,left,top,right,bottom
truck 0.86070,353,510,613,706
bus 0.74056,862,440,1076,652
motorbike 0.94169,488,288,517,327
motorbike 0.86226,736,510,808,595
motorbike 0.83805,386,288,411,333
motorbike 0.66586,150,539,198,623
motorbike 0.51983,392,304,413,339
car 0.87519,285,422,438,604
car 0.85027,645,357,835,506
car 0.83990,214,355,339,485
car 0.50075,960,407,1079,499
person 0.90312,746,470,795,528
person 0.73342,294,643,363,717
person 0.73216,198,645,265,719
person 0.68821,561,508,617,606
person 0.65162,490,277,513,307
person 0.54577,483,493,533,540
