object_probs,left,top,right,bottom
truck 0.67408,734,387,941,557
motorbike 0.91320,754,531,828,612
motorbike 0.87982,458,400,530,461
motorbike 0.82534,563,288,592,320
motorbike 0.82246,129,522,173,586
motorbike 0.73635,625,574,698,660
motorbike 0.73388,316,267,336,294
car 0.96937,312,311,410,397
car 0.94922,237,399,378,524
car 0.90514,213,337,299,417
car 0.89194,325,241,372,276
car 0.70320,732,391,942,557
car 0.65515,289,201,312,219
person 0.88488,631,520,683,625
person 0.82909,481,370,526,449
person 0.78083,258,569,340,690
person 0.76256,566,273,589,311
person 0.60701,124,505,173,573
person 0.56696,118,478,165,549
