object_probs,left,top,right,bottom
truck 0.67137,253,398,431,601
car 0.60449,259,421,429,599
motorbike 0.96296,597,432,654,518
motorbike 0.95253,688,441,749,514
motorbike 0.93037,505,403,546,464
motorbike 0.88266,810,475,887,559
person 0.52941 motorbike 0.74791,307,233,326,261
motorbike 0.57452,153,560,202,633
motorbike 0.55768,307,245,323,270
car 0.89499,350,238,401,280
car 0.59443,292,199,313,217
person 0.96704,601,416,650,494
person 0.93270,691,412,740,494
person 0.89962,504,380,543,445
person 0.70618,146,501,194,616
person 0.69996,506,380,537,411
person 0.55280,819,446,869,538
