object_probs,left,top,right,bottom
motorbike 0.86653,467,406,517,461
motorbike 0.86093,934,503,1013,575
motorbike 0.81936,796,355,840,418
car 0.99640,481,345,622,448
car 0.99540,387,284,482,358
car 0.99427,617,416,830,558
car 0.99189,500,273,586,344
car 0.98730,250,497,430,708
car 0.98269,585,317,733,410
car 0.97224,935,544,1078,719
car 0.84960,284,238,311,278
person 0.95597,547,671,609,719
person 0.85098,794,333,834,406
person 0.74485,949,468,1012,529
person 0.74341,470,377,500,417
person 0.69620,467,375,508,448
person 0.51364,596,562,628,641
