object_probs,left,top,right,bottom
truck 0.89695,335,498,614,708
bus 0.55585,841,424,1071,620
person 0.57753 motorbike 0.87404,447,268,471,304
person 0.50879 motorbike 0.82866,511,290,535,327
motorbike 0.77720,466,349,495,395
motorbike 0.68803,151,541,198,621
motorbike 0.62112,704,338,743,396
motorbike 0.61168,706,364,753,410
motorbike 0.57492,582,262,628,307
motorbike 0.51435,300,225,313,248
motorbike 0.51246,190,458,239,523
car 0.97712,285,425,438,596
car 0.96013,215,356,337,490
car 0.95433,528,319,661,425
person 0.93369,352,372,390,425
person 0.64253,706,333,734,369
person 0.59057,298,214,314,241
person 0.55956,463,325,497,387
