object_probs,left,top,right,bottom
truck 0.91306,330,489,634,705
person 0.64754 motorbike 0.94631,296,250,310,276
motorbike 0.94263,479,288,507,319
motorbike 0.87650,988,565,1079,706
person 0.82705 motorbike 0.86997,393,250,411,281
person 0.77575 motorbike 0.85944,333,234,349,255
person 0.87320 motorbike 0.71596,348,252,365,284
motorbike 0.68781,228,500,274,608
person 0.57624,1005,550,1079,703
motorbike 0.53861,154,558,199,634
car 0.98409,219,352,308,445
car 0.82640,291,417,441,600
car 0.66852,289,199,314,216
person 0.88716,228,479,275,601
person 0.76422,480,274,503,306
person 0.67041,595,266,622,304
person 0.55888,144,503,194,612
