object_probs,left,top,right,bottom
truck 0.84195,348,510,622,707
truck 0.52455,213,352,339,486
bus 0.51185,854,438,1077,663
motorbike 0.97543,707,495,774,572
motorbike 0.95229,374,287,398,324
motorbike 0.76561,461,284,490,317
motorbike 0.67151,150,539,198,622
car 0.86233,640,353,828,494
car 0.85615,284,422,439,601
car 0.74578,223,350,327,488
person 0.94882,711,454,766,541
person 0.79732,462,272,487,310
person 0.76950,371,278,393,308
person 0.73587,556,505,623,618
person 0.71379,294,642,362,716
person 0.68236,479,485,527,533
person 0.50833,592,562,643,639
