object_probs,left,top,right,bottom
truck 0.90520,342,510,613,702
motorbike 0.87910,715,381,765,429
motorbike 0.77837,780,362,826,420
motorbike 0.75156,151,539,198,622
motorbike 0.73498,544,302,584,365
motorbike 0.67930,351,378,391,434
person 0.74706 motorbike 0.64813,336,254,353,281
motorbike 0.62608,337,267,355,291
motorbike 0.51497,593,269,623,303
car 0.99282,372,258,452,319
car 0.91574,282,425,442,601
car 0.87254,572,324,716,447
car 0.82252,212,361,340,486
person 0.72117,784,350,810,386
person 0.70060,594,565,645,634
person 0.63641,652,316,671,342
person 0.51803,356,352,381,386
