object_probs,left,top,right,bottom
truck 0.94930,336,506,622,707
bus 0.74736,856,434,1071,644
motorbike 0.96690,307,249,326,276
motorbike 0.94775,566,416,612,479
motorbike 0.93145,351,249,374,274
motorbike 0.88458,770,390,830,440
motorbike 0.83344,152,562,197,630
car 0.96024,285,425,440,597
car 0.91871,206,356,336,485
car 0.78208,585,338,763,476
person 0.90497,567,381,608,446
person 0.89039,777,362,820,423
person 0.62488,428,438,473,512
person 0.56625,238,534,284,620
person 0.55156,143,517,194,604
person 0.52045,353,235,372,260
