object_probs,left,top,right,bottom
motorbike 0.94690,799,598,911,710
motorbike 0.81764,948,392,1016,468
motorbike 0.69314,610,641,686,718
motorbike 0.54158,937,495,1020,572
car 0.99831,324,261,397,324
car 0.99361,574,304,705,404
car 0.99164,281,352,397,471
car 0.99005,620,413,830,560
car 0.98047,936,542,1079,719
car 0.97179,494,350,640,462
car 0.96826,768,377,992,513
car 0.94538,441,307,548,392
car 0.93530,260,539,464,704
person 0.95165,547,671,609,719
person 0.74227,814,543,896,659
person 0.66249,603,571,681,698
