object_probs,left,top,right,bottom
truck 0.79823,343,510,609,707
truck 0.57312,549,324,690,436
motorbike 0.86676,681,360,723,415
motorbike 0.79178,749,358,794,414
motorbike 0.76398,525,301,561,359
motorbike 0.64385,152,561,198,630
motorbike 0.58525,341,361,378,419
car 0.98481,357,250,441,317
car 0.94613,285,423,437,602
car 0.83364,220,362,341,483
person 0.68350,594,565,645,634
person 0.65359,334,234,350,264
person 0.64214,139,501,183,570
person 0.56450,753,337,771,369
person 0.53833,333,248,349,283
