object_probs,left,top,right,bottom
motorbike 0.88210,731,566,831,659
motorbike 0.87217,904,375,972,457
motorbike 0.79402,935,502,1010,575
motorbike 0.67421,610,642,685,719
car 0.99608,311,256,379,313
car 0.99558,264,336,376,447
car 0.98746,441,306,544,391
car 0.98730,549,297,680,389
car 0.98606,618,410,839,564
car 0.98148,506,355,639,460
car 0.97865,936,542,1078,719
car 0.97412,727,353,908,487
car 0.93806,271,519,455,717
person 0.96412,547,671,610,719
person 0.71660,948,466,1013,532
person 0.57037,602,575,682,697
