object_probs,left,top,right,bottom
truck 0.89874,335,495,631,705
motorbike 0.86151,487,288,516,325
motorbike 0.80929,356,267,373,292
person 0.76325 motorbike 0.80432,398,254,417,284
person 0.72218 motorbike 0.79926,299,250,315,279
motorbike 0.73292,336,234,353,257
motorbike 0.66170,154,559,199,634
motorbike 0.62344,233,537,274,618
person 0.58285,354,258,372,286
car 0.98853,218,358,312,448
car 0.94536,290,418,440,601
person 0.86832,228,486,277,591
person 0.65051,1013,558,1078,700
person 0.63669,596,268,622,303
person 0.59981,144,505,194,611
