object_probs,left,top,right,bottom
motorbike 0.89471,828,607,947,714
motorbike 0.67336,609,641,686,719
motorbike 0.62435,933,496,1011,576
car 0.99865,330,260,406,328
car 0.98843,934,540,1079,718
car 0.98717,815,377,1044,516
car 0.98704,621,415,828,559
car 0.98641,584,307,728,405
car 0.97002,493,348,644,461
car 0.96648,291,360,414,481
car 0.93960,258,539,465,704
car 0.91649,442,308,548,391
car 0.57731,451,315,605,424
person 0.91526,548,673,609,719
person 0.89485,841,567,936,704
person 0.58120,602,570,682,699
person 0.50532,841,561,921,639
