object_probs,left,top,right,bottom
truck 0.93385,359,524,613,708
truck 0.50335,652,365,848,497
bus 0.79532,856,437,1074,647
motorbike 0.89017,400,251,419,279
motorbike 0.87552,736,510,817,590
motorbike 0.74442,573,265,617,310
motorbike 0.74046,389,393,429,463
motorbike 0.62017,152,559,197,630
car 0.93847,281,429,452,600
car 0.88616,641,359,843,502
car 0.80019,209,356,336,487
car 0.64415,316,246,336,276
person 0.93565,744,461,799,533
person 0.88956,387,375,424,455
person 0.76658,292,644,362,717
person 0.62181,734,474,811,566
person 0.52339,568,512,621,600
