object_probs,left,top,right,bottom
truck 0.87993,348,512,618,708
truck 0.53533,652,364,848,502
bus 0.85864,861,431,1071,655
motorbike 0.91703,411,310,439,351
motorbike 0.87792,533,307,565,345
motorbike 0.63061,781,526,851,595
motorbike 0.54655,581,271,613,306
car 0.87497,647,357,835,511
car 0.86172,227,353,328,486
car 0.85477,284,422,440,603
person 0.93558,793,486,848,583
person 0.90437,407,297,434,327
person 0.71772,557,508,622,568
person 0.63417,296,648,348,719
person 0.57833,200,670,263,719
person 0.54893,533,295,558,325
