object_probs,left,top,right,bottom
motorbike 0.91535,881,377,950,451
motorbike 0.77495,936,501,1010,577
motorbike 0.76934,689,530,774,628
motorbike 0.65730,610,642,685,719
car 0.99581,304,251,368,311
car 0.97535,631,413,829,533
car 0.97267,266,344,361,434
car 0.97209,936,542,1078,719
car 0.96995,503,355,641,461
car 0.95820,436,303,538,390
car 0.94805,270,519,453,717
car 0.94256,529,290,661,381
car 0.90474,690,345,877,465
person 0.87282,547,671,609,719
person 0.67933,693,483,741,555
person 0.65177,881,356,928,430
person 0.63042,600,574,680,699
person 0.60597,686,500,769,612
person 0.58505,949,466,1012,530
