object_probs,left,top,right,bottom
truck 0.62268,655,363,846,507
bus 0.95872,871,434,1079,632
motorbike 0.89747,512,291,540,327
person 0.81886 motorbike 0.88711,329,253,349,282
motorbike 0.86297,502,478,551,540
motorbike 0.86210,373,285,395,317
motorbike 0.83005,370,273,394,306
motorbike 0.78637,574,272,612,306
motorbike 0.78444,302,235,327,261
car 0.95816,284,425,451,602
car 0.86068,650,359,838,513
car 0.77955,213,359,338,488
person 0.78678,295,650,373,718
person 0.63860,500,432,546,516
person 0.61322,570,514,621,597
