object_probs,left,top,right,bottom
motorbike 0.95211,695,365,742,413
motorbike 0.91107,575,363,615,418
motorbike 0.83223,386,327,409,360
motorbike 0.80103,155,560,203,631
motorbike 0.64626,508,363,535,405
motorbike 0.60174,438,345,469,385
motorbike 0.59060,499,340,536,397
motorbike 0.50409,380,310,403,346
car 0.91892,302,222,348,256
car 0.80872,206,356,318,466
car 0.56627,287,207,317,236
person 0.85961,434,321,470,378
person 0.80325,704,337,728,369
person 0.74691,697,341,738,403
person 0.72597,574,343,611,402
person 0.72132,385,312,410,350
person 0.59638,502,342,539,401
person 0.56774,436,319,462,344
person 0.56297,380,299,400,324
person 0.53332,501,332,529,368
person 0.52541,576,343,602,370
