object_probs,left,top,right,bottom
truck 0.92119,342,511,610,711
bus 0.55906,847,437,1069,641
motorbike 0.90962,527,380,567,443
motorbike 0.83036,148,537,198,622
person 0.72450 motorbike 0.80617,335,232,352,260
motorbike 0.75012,409,440,455,508
motorbike 0.63597,237,545,287,613
person 0.85265 motorbike 0.61512,290,235,307,263
motorbike 0.53383,558,309,587,344
car 0.96345,285,424,440,605
car 0.93705,213,361,340,486
car 0.88370,563,324,725,462
person 0.76897,527,364,565,426
person 0.64416,231,499,283,576
person 0.64386,144,517,196,604
person 0.51711,678,336,705,363
