object_probs,left,top,right,bottom
truck 0.61842,655,362,846,506
bus 0.96615,873,437,1079,636
motorbike 0.90664,509,290,538,327
person 0.70616 motorbike 0.90301,328,253,348,281
motorbike 0.86637,372,285,395,316
motorbike 0.82001,368,273,394,305
motorbike 0.78658,575,272,612,306
motorbike 0.77871,500,479,547,538
motorbike 0.72581,303,235,327,259
car 0.95377,284,426,452,602
car 0.83588,650,358,837,512
car 0.74562,213,360,338,487
person 0.82418,296,649,374,717
person 0.73487,569,514,621,596
person 0.64811,492,432,535,515
