object_probs,left,top,right,bottom
truck 0.63714,679,373,881,527
bus 0.95931,920,457,1079,655
motorbike 0.90626,525,381,567,438
motorbike 0.74650,435,377,474,430
motorbike 0.69365,571,264,617,311
motorbike 0.67371,366,316,413,366
person 0.64649,368,303,410,358
car 0.98713,277,274,339,341
car 0.96429,203,356,348,488
car 0.92776,289,226,319,258
car 0.91597,337,500,559,703
car 0.63109,681,364,874,511
person 0.94746,522,355,564,424
person 0.88498,1020,641,1075,719
person 0.75667,879,686,920,719
person 0.71293,436,351,468,386
