object_probs,left,top,right,bottom
truck 0.91442,356,523,613,709
bus 0.72785,858,436,1075,647
motorbike 0.94450,723,504,801,572
motorbike 0.89936,395,248,413,277
motorbike 0.73521,573,265,617,310
person 0.50438,576,270,613,307
motorbike 0.60646,152,560,197,630
motorbike 0.60000,386,390,422,462
car 0.92736,640,359,843,493
car 0.91920,281,429,449,602
car 0.81446,208,356,338,487
car 0.74705,313,244,334,274
person 0.92034,733,458,787,533
person 0.71640,292,644,361,717
person 0.60049,563,508,633,618
