object_probs,left,top,right,bottom
motorbike 0.83938,380,673,470,719
motorbike 0.78408,357,285,382,318
motorbike 0.76774,152,546,202,607
person 0.73309 motorbike 0.75857,567,289,592,329
motorbike 0.64701,568,475,659,555
motorbike 0.51636,567,308,591,335
car 0.99705,273,437,415,564
car 0.99252,346,332,464,435
car 0.97679,210,349,306,426
car 0.83555,796,414,1020,593
car 0.77931,298,318,330,365
car 0.59093,345,251,390,279
person 0.89409,141,495,197,586
person 0.83479,602,441,654,514
person 0.62128,991,592,1035,693
person 0.54529,382,620,460,696
person 0.53994,1027,603,1077,681
person 0.50854,379,609,426,677
