object_probs,left,top,right,bottom
truck 0.91614,330,500,615,706
bus 0.65181,851,429,1070,625
motorbike 0.90468,474,284,500,319
motorbike 0.88979,765,385,818,435
motorbike 0.88567,479,367,511,408
motorbike 0.78141,309,228,325,250
person 0.60084,472,273,500,306
motorbike 0.63718,764,357,807,419
motorbike 0.56943,583,260,628,307
car 0.97970,216,362,338,486
car 0.97442,286,426,438,599
car 0.97238,537,318,681,435
person 0.92282,365,381,404,441
person 0.80799,477,338,505,365
person 0.79097,479,341,512,400
person 0.66748,763,343,803,403
person 0.51694,308,213,325,244
