object_probs,left,top,right,bottom
motorbike 0.96842,369,292,395,323
motorbike 0.96019,415,306,441,344
motorbike 0.95583,532,307,561,342
motorbike 0.86350,467,308,496,349
person 0.88305 motorbike 0.83681,325,272,347,305
motorbike 0.82245,330,288,348,315
motorbike 0.73589,154,557,201,634
person 0.58193,464,299,498,354
car 0.90994,283,215,316,240
person 0.90667,415,294,438,326
person 0.87672,526,285,563,339
person 0.86859,368,280,393,303
person 0.64291,147,501,194,614
person 0.59853,466,299,493,327
