object_probs,left,top,right,bottom
truck 0.88235,336,498,632,704
truck 0.71506,753,564,1053,718
motorbike 0.93070,882,424,954,487
motorbike 0.91653,376,287,398,317
motorbike 0.70927,150,535,197,624
motorbike 0.69526,329,228,348,254
motorbike 0.64868,519,288,548,325
motorbike 0.60506,1044,461,1078,564
motorbike 0.52867,435,439,483,509
car 0.96991,286,423,438,599
car 0.93704,216,360,338,485
car 0.90220,435,276,528,363
car 0.62953,685,355,863,523
person 0.92763,375,272,398,308
person 0.74036,594,565,646,634
person 0.73405,899,395,941,462
person 0.50162,517,277,539,306
