object_probs,left,top,right,bottom
truck 0.88682,333,500,616,708
bus 0.60303,828,421,1062,617
person 0.71429 motorbike 0.95769,492,288,517,323
motorbike 0.95706,457,349,487,390
motorbike 0.88380,436,269,457,299
motorbike 0.80379,676,344,719,396
motorbike 0.72979,833,382,899,432
motorbike 0.66838,154,562,200,630
motorbike 0.56815,582,262,628,307
car 0.97571,522,318,652,421
car 0.96832,284,422,437,600
car 0.96093,211,355,336,491
person 0.87459,344,367,381,424
person 0.74825,675,324,714,378
person 0.73485,454,322,479,347
person 0.71289,455,330,486,363
person 0.67845,593,565,644,638
person 0.60126,294,215,311,242
person 0.51272,839,378,887,432
