object_probs,left,top,right,bottom
truck 0.83963,341,506,613,705
motorbike 0.90354,760,361,809,416
motorbike 0.86414,693,364,739,419
person 0.53456 motorbike 0.82417,334,250,352,282
motorbike 0.80325,533,301,569,361
motorbike 0.69011,151,538,198,623
motorbike 0.57907,347,365,384,422
motorbike 0.53612,582,262,629,307
car 0.98678,365,255,446,318
car 0.93088,285,423,437,605
car 0.81282,219,360,341,484
car 0.74473,564,327,699,441
person 0.74152,339,233,355,261
person 0.68701,594,564,645,634
person 0.64446,639,312,659,340
person 0.64425,351,349,374,380
person 0.62086,759,343,802,408
person 0.52493,701,340,722,370
