object_probs,left,top,right,bottom
motorbike 0.96755,661,341,703,392
motorbike 0.89706,392,364,432,422
person 0.51316 motorbike 0.76852,349,273,368,306
motorbike 0.70578,352,284,372,317
person 0.62546 motorbike 0.66500,328,235,353,265
motorbike 0.64533,497,339,535,397
motorbike 0.55927,221,673,285,719
motorbike 0.54325,504,367,538,406
car 0.99658,475,416,679,585
car 0.98941,217,359,333,462
car 0.97633,334,515,528,689
car 0.55637,414,279,475,334
person 0.81942,391,352,426,385
person 0.77504,210,600,282,714
person 0.70902,661,325,701,384
person 0.54981,496,329,536,385
person 0.50197,663,331,691,367
