object_probs,left,top,right,bottom
truck 0.78806,378,526,641,713
truck 0.57689,215,362,339,488
truck 0.57045,657,364,843,500
car 0.77722,645,358,836,510
car 0.67347,228,360,329,489
bus 0.78984,851,432,1072,654
motorbike 0.87641,339,264,361,294
motorbike 0.84634,434,417,485,496
motorbike 0.78329,573,265,618,310
motorbike 0.77327,442,267,467,301
motorbike 0.64354,312,238,330,262
motorbike 0.53776,151,560,198,630
car 0.92286,282,426,450,598
person 0.93546,293,645,363,717
person 0.64947,836,504,902,574
