object_probs,left,top,right,bottom
truck 0.74917,350,203,442,289
motorbike 0.94837,888,420,960,478
motorbike 0.93230,598,328,639,367
motorbike 0.93087,527,287,560,324
motorbike 0.90641,476,268,500,303
motorbike 0.86505,403,441,452,502
person 0.60601 motorbike 0.62784,454,254,478,283
motorbike 0.56437,454,266,478,294
car 0.99131,448,340,586,443
person 0.88487,404,403,449,467
person 0.85882,598,304,637,363
person 0.70627,530,279,558,307
person 0.63193,899,395,946,468
person 0.62898,474,256,497,281
person 0.59473,604,302,624,328
person 0.59152,602,309,630,342
