object_probs,left,top,right,bottom
truck 0.90118,331,494,616,708
truck 0.68979,849,423,1071,620
person 0.69142 motorbike 0.90169,456,270,479,306
person 0.64848 motorbike 0.80500,522,292,545,328
motorbike 0.76728,470,352,499,393
motorbike 0.73637,726,364,774,420
motorbike 0.69648,302,227,316,247
motorbike 0.66291,356,376,396,441
motorbike 0.64096,581,262,628,307
motorbike 0.62524,151,540,197,620
motorbike 0.52921,229,556,277,646
car 0.97360,215,357,339,490
car 0.97186,286,425,437,596
car 0.93664,527,317,669,426
person 0.86179,355,373,395,424
person 0.82756,469,332,497,362
person 0.70442,724,336,761,400
person 0.59425,920,389,966,438
person 0.54093,300,215,316,241
