object_probs,left,top,right,bottom
truck 0.65619,679,374,883,526
bus 0.95595,922,457,1079,660
motorbike 0.92406,529,383,571,440
motorbike 0.76038,369,329,407,365
motorbike 0.71574,439,377,477,432
motorbike 0.68988,571,264,616,311
car 0.98426,276,275,340,345
car 0.95880,203,355,348,489
car 0.92035,337,503,561,707
car 0.91820,288,226,321,258
car 0.64062,682,365,875,509
car 0.56138,284,212,317,241
person 0.91547,368,304,411,358
person 0.86779,527,356,567,422
person 0.74929,1029,639,1079,719
person 0.72092,526,356,563,389
person 0.66407,886,690,928,719
person 0.64063,439,355,467,386
person 0.62857,436,360,473,426
person 0.50830,119,481,201,606
