object_probs,left,top,right,bottom
truck 0.54652,229,355,411,584
motorbike 0.98272,673,432,726,508
motorbike 0.97983,580,436,633,508
motorbike 0.96805,494,397,532,457
motorbike 0.94164,788,472,858,548
motorbike 0.73075,309,232,326,257
motorbike 0.63003,153,561,202,633
car 0.92713,346,233,395,274
car 0.75679,291,198,314,217
person 0.93568,581,405,629,469
person 0.93244,672,405,724,500
person 0.73752,145,501,194,614
person 0.72733,492,369,529,425
person 0.61559,801,438,835,475
person 0.50704,797,437,845,511
