object_probs,left,top,right,bottom
truck 0.92797,330,500,616,708
bus 0.66187,847,429,1068,627
motorbike 0.86912,477,364,508,405
motorbike 0.84798,752,382,800,430
motorbike 0.76215,465,271,496,309
motorbike 0.63957,306,228,322,250
motorbike 0.63804,582,260,628,307
motorbike 0.54902,202,480,247,546
person 0.68589,475,340,508,399
car 0.97658,218,362,337,487
car 0.96401,286,426,439,597
car 0.91582,531,313,678,436
person 0.89025,363,380,401,441
person 0.87160,752,337,794,407
person 0.79817,475,338,502,367
person 0.52356,539,297,562,322
