object_probs,left,top,right,bottom
motorbike 0.83095,935,502,1012,575
motorbike 0.79580,819,378,880,430
motorbike 0.69878,546,438,611,512
motorbike 0.57332,602,599,683,718
car 0.99725,409,291,513,374
car 0.99474,624,419,831,556
car 0.98586,505,275,606,352
car 0.97496,493,345,642,447
car 0.97455,936,544,1078,719
car 0.97118,286,242,331,289
car 0.96394,626,325,780,422
car 0.95386,262,515,443,714
car 0.71604,237,315,318,384
person 0.91567,546,671,609,719
person 0.69909,825,341,866,403
person 0.69681,949,467,1012,529
