object_probs,left,top,right,bottom
truck 0.63731,729,382,942,555
motorbike 0.96157,725,514,798,590
motorbike 0.89129,453,398,518,456
motorbike 0.81240,562,285,593,320
motorbike 0.79625,604,555,675,636
motorbike 0.69015,312,266,332,294
motorbike 0.67777,128,520,173,585
person 0.55985,310,253,331,286
car 0.96312,238,401,377,519
car 0.95516,309,302,402,392
car 0.87989,328,244,366,278
car 0.86837,219,353,301,420
car 0.70425,711,387,941,557
car 0.70309,288,201,313,220
person 0.94882,610,502,663,605
person 0.91842,469,363,515,426
person 0.84910,717,468,788,578
person 0.75619,241,565,321,672
person 0.74553,566,272,590,312
person 0.60530,123,507,173,574
