object_probs,left,top,right,bottom
motorbike 0.95176,761,605,845,713
motorbike 0.91812,905,618,1026,718
person 0.70901 motorbike 0.90244,383,248,401,278
motorbike 0.86145,308,286,334,321
motorbike 0.73890,1022,608,1078,710
person 0.67735 motorbike 0.56007,308,270,337,305
motorbike 0.50494,155,558,201,636
car 0.95605,425,266,495,315
car 0.83799,243,310,324,378
car 0.57367,291,199,314,217
person 0.92196,930,574,1010,698
person 0.90980,1029,557,1079,635
person 0.75714,759,566,840,694
person 0.56701,144,502,194,612
person 0.51494,770,557,825,643
person 0.51029,315,260,338,284
