object_probs,left,top,right,bottom
truck 0.90428,345,498,607,711
bus 0.59435,820,433,1046,584
motorbike 0.89756,474,287,500,320
motorbike 0.76541,645,322,687,382
motorbike 0.72200,451,346,476,383
motorbike 0.60032,154,560,199,630
person 0.80151 motorbike 0.58295,447,328,476,370
motorbike 0.57872,580,272,615,306
motorbike 0.57562,422,266,442,293
motorbike 0.55303,793,380,856,437
motorbike 0.51528,337,362,373,424
car 0.92786,512,312,643,415
car 0.92185,286,423,437,597
car 0.92158,223,352,330,490
person 0.90828,472,272,497,308
person 0.73003,532,498,604,565
person 0.59225,799,364,846,426
person 0.56553,810,376,856,443
person 0.50449,647,316,670,349
person 0.50026,447,321,472,348
