object_probs,left,top,right,bottom
motorbike 0.94309,507,436,587,507
motorbike 0.92215,851,581,964,692
motorbike 0.90461,737,644,824,719
motorbike 0.89381,563,287,588,326
motorbike 0.79984,136,524,186,592
motorbike 0.77397,316,619,398,706
motorbike 0.52995,338,269,358,304
car 0.99216,243,413,400,546
car 0.96943,213,345,303,425
car 0.90163,327,320,436,416
car 0.84369,345,248,380,284
car 0.81352,751,398,975,556
car 0.54584,287,314,310,348
person 0.95034,531,402,580,469
person 0.86704,740,608,818,713
person 0.84664,127,483,176,550
person 0.81294,314,590,394,699
person 0.61605,859,530,941,644
person 0.60356,566,275,585,311
