object_probs,left,top,right,bottom
truck 0.90882,339,505,624,702
truck 0.67761,781,553,1066,719
bus 0.62040,710,367,891,545
motorbike 0.91096,957,456,1040,531
person 0.52641 motorbike 0.72753,335,233,357,257
motorbike 0.72055,383,287,408,326
motorbike 0.69436,150,536,197,623
motorbike 0.53820,546,289,581,339
car 0.94723,286,422,437,601
car 0.93853,218,360,341,485
car 0.93700,433,274,552,369
person 0.81431,594,566,646,634
person 0.77351,976,417,1024,485
person 0.55595,380,276,404,307
person 0.53426,441,253,461,280
person 0.53105,451,434,497,508
