object_probs,left,top,right,bottom
motorbike 0.92999,689,362,736,411
motorbike 0.91630,570,361,612,416
motorbike 0.85840,498,351,532,394
motorbike 0.77898,378,308,403,349
motorbike 0.77175,156,561,203,631
motorbike 0.69451,436,344,465,384
motorbike 0.50728,432,327,463,371
car 0.93614,302,222,347,255
car 0.68359,205,357,320,467
car 0.63157,286,207,317,235
car 0.51282,307,214,337,236
person 0.89360,570,341,609,404
person 0.85255,697,335,724,369
person 0.81703,432,320,467,378
person 0.79515,691,338,732,403
person 0.67115,499,330,527,370
person 0.57991,570,341,601,371
person 0.55598,379,298,399,325
person 0.55399,433,318,461,346
