object_probs,left,top,right,bottom
truck 0.84649,398,262,523,360
motorbike 0.94007,578,306,608,344
motorbike 0.89428,791,419,865,475
motorbike 0.69827,934,501,1012,574
motorbike 0.51066,334,247,351,274
car 0.99642,586,387,768,532
car 0.98993,280,249,335,295
car 0.93440,258,223,295,255
car 0.90087,934,541,1079,717
car 0.89634,368,237,443,279
car 0.58938,250,195,267,212
person 0.85269,575,288,604,328
person 0.78932,548,669,609,719
person 0.70439,798,385,846,448
person 0.59660,332,236,350,266
person 0.56789,944,472,1018,556
