object_probs,left,top,right,bottom
truck 0.90580,331,491,632,705
person 0.54820 motorbike 0.96246,295,251,312,277
motorbike 0.92482,480,287,510,320
person 0.86333 motorbike 0.88486,393,250,412,281
person 0.75256 motorbike 0.87840,335,235,350,256
person 0.82879 motorbike 0.82588,349,254,367,285
motorbike 0.72697,353,267,369,290
motorbike 0.69780,992,572,1078,702
motorbike 0.68355,229,498,274,610
motorbike 0.61678,154,558,199,634
car 0.98318,215,359,311,448
car 0.85732,290,418,441,601
car 0.69048,288,200,314,217
person 0.87260,228,482,276,599
person 0.68091,483,273,505,305
person 0.66459,595,267,622,304
person 0.66382,1010,552,1079,702
person 0.56685,141,502,184,608
