object_probs,left,top,right,bottom
motorbike 0.96933,884,528,970,643
motorbike 0.95109,644,517,708,597
motorbike 0.89134,783,563,871,662
person 0.68672 motorbike 0.66964,354,235,373,262
motorbike 0.55731,307,265,328,296
person 0.67910 motorbike 0.52990,292,251,311,281
motorbike 0.50217,154,558,201,634
car 0.97020,251,276,316,341
car 0.83801,397,248,451,296
car 0.62307,288,199,314,220
car 0.54360,319,499,530,699
person 0.95196,649,480,700,556
person 0.82771,791,512,861,600
person 0.79927,144,500,194,611
person 0.72960,892,499,961,572
