object_probs,left,top,right,bottom
motorbike 0.84175,558,454,614,524
motorbike 0.82979,825,378,882,432
motorbike 0.82061,935,503,1012,575
motorbike 0.59084,602,599,683,718
car 0.99716,409,292,515,373
car 0.99159,625,416,829,558
car 0.98277,513,276,618,353
car 0.98181,494,344,645,449
car 0.97416,936,543,1078,719
car 0.95304,286,242,331,288
car 0.94821,262,515,444,715
car 0.94302,626,325,781,424
car 0.82632,235,316,318,385
person 0.92527,546,671,609,719
person 0.77180,949,467,1012,530
person 0.69679,825,341,864,402
