object_probs,left,top,right,bottom
motorbike 0.95745,591,403,636,456
motorbike 0.95597,353,248,375,280
motorbike 0.95509,443,402,489,461
motorbike 0.89714,391,305,415,344
motorbike 0.84550,446,296,517,353
motorbike 0.69570,733,360,780,417
car 0.98557,358,557,589,717
car 0.98333,234,376,355,488
car 0.88628,569,467,821,682
person 0.86789,588,366,628,425
person 0.72307,351,235,371,261
person 0.71106,734,348,778,404
person 0.70955,741,352,771,387
person 0.68194,445,376,479,410
person 0.55932,390,296,411,328
