object_probs,left,top,right,bottom
truck 0.83111,338,506,622,708
bus 0.86965,787,416,1013,576
motorbike 0.78727,152,537,198,622
motorbike 0.78117,428,323,454,363
motorbike 0.59676,695,361,753,408
motorbike 0.55508,596,266,624,303
car 0.98587,493,303,607,405
car 0.94894,220,362,337,485
car 0.88296,285,423,438,597
person 0.83365,520,480,571,548
person 0.76750,390,251,409,279
person 0.75960,702,337,731,369
person 0.67307,598,567,652,637
person 0.65906,425,261,445,305
person 0.53487,698,340,744,398
