object_probs,left,top,right,bottom
motorbike 0.94961,448,399,498,453
motorbike 0.87617,934,503,1013,575
motorbike 0.72461,782,356,833,412
car 0.99829,381,279,478,352
car 0.99585,484,273,580,336
car 0.99520,479,345,615,442
car 0.99220,619,416,829,558
car 0.98350,247,494,429,704
car 0.97851,578,309,720,406
car 0.97784,935,544,1079,719
car 0.77078,284,242,307,276
person 0.96039,547,672,609,719
person 0.81314,448,363,491,429
person 0.80685,784,336,828,403
person 0.71325,948,468,1013,529
person 0.51690,596,562,630,641
