object_probs,left,top,right,bottom
truck 0.86189,342,510,607,708
car 0.50467 truck 0.60442,541,321,684,430
motorbike 0.82779,513,299,549,355
motorbike 0.82577,721,358,770,406
motorbike 0.63826,660,344,699,400
motorbike 0.61386,584,261,627,312
motorbike 0.59379,152,561,198,630
motorbike 0.53945,327,358,367,410
motorbike 0.51774,581,272,612,306
car 0.96977,354,248,429,314
car 0.93155,287,425,435,599
car 0.81719,228,358,327,487
person 0.74568,659,331,685,360
person 0.70929,594,565,646,634
person 0.69230,513,295,540,325
person 0.59665,329,232,345,262
person 0.59067,732,331,753,365
person 0.58160,139,502,182,568
person 0.52881,727,345,772,405
