object_probs,left,top,right,bottom
truck 0.89091,333,503,627,702
truck 0.57146,782,553,1067,719
bus 0.56181,712,367,894,547
motorbike 0.94483,963,460,1049,530
motorbike 0.80402,384,284,408,326
motorbike 0.70864,335,232,358,258
motorbike 0.66118,150,536,197,623
motorbike 0.50892,431,462,504,517
car 0.95990,442,276,561,369
car 0.91791,286,422,439,600
car 0.90499,217,360,340,485
person 0.86086,984,419,1031,491
person 0.82399,548,289,584,341
person 0.80637,594,566,646,634
person 0.57653,451,433,496,509
person 0.51894,596,266,623,303
