object_probs,left,top,right,bottom
motorbike 0.92320,788,587,907,698
motorbike 0.75296,947,392,1012,470
motorbike 0.67483,604,605,684,718
motorbike 0.65207,934,499,1012,575
car 0.99664,322,262,394,323
car 0.99233,571,304,700,403
car 0.99156,620,414,830,560
car 0.98973,279,350,395,467
car 0.98331,936,543,1079,719
car 0.97398,496,350,640,461
car 0.96982,442,307,547,392
car 0.93352,763,364,976,507
car 0.92596,260,538,464,705
car 0.51777,292,197,316,218
person 0.94901,547,671,609,719
person 0.86690,803,538,887,660
person 0.60429,602,571,681,699
