object_probs,left,top,right,bottom
motorbike 0.95150,489,421,566,488
motorbike 0.94475,822,575,910,657
motorbike 0.88327,563,288,587,325
motorbike 0.87815,134,525,183,591
motorbike 0.80688,699,619,778,711
motorbike 0.75033,293,617,379,700
motorbike 0.56976,331,269,351,303
car 0.99357,249,409,390,536
car 0.97753,215,346,304,425
car 0.91392,323,316,428,408
car 0.80003,340,247,377,282
car 0.71732,740,393,969,558
car 0.53397,291,202,313,218
person 0.96129,509,389,558,472
person 0.81788,124,477,174,554
person 0.71821,700,574,777,698
person 0.67389,293,575,380,699
person 0.67272,566,274,586,309
person 0.53868,289,568,357,634
