object_probs,left,top,right,bottom
truck 0.93246,334,503,622,703
truck 0.56730,752,554,1059,718
motorbike 0.88205,351,267,371,298
motorbike 0.69482,872,405,935,461
motorbike 0.66454,151,535,198,625
motorbike 0.66213,597,322,636,383
motorbike 0.62004,810,399,885,470
motorbike 0.59612,388,400,433,465
motorbike 0.51314,581,273,614,306
car 0.93676,392,263,485,338
car 0.92453,284,428,439,603
car 0.80702,212,357,338,485
car 0.72043,618,346,775,482
person 0.77451,387,379,427,447
person 0.75175,595,565,645,634
person 0.52298,347,256,370,280
