object_probs,left,top,right,bottom
truck 0.73145,351,204,440,287
motorbike 0.95650,595,330,631,365
motorbike 0.94114,877,407,944,467
motorbike 0.90835,471,271,495,303
motorbike 0.86079,520,286,553,323
motorbike 0.74493,396,412,447,491
person 0.52023 motorbike 0.53258,455,254,479,282
car 0.99195,442,338,578,434
person 0.90264,398,400,442,468
person 0.87311,594,301,630,362
person 0.80969,596,301,620,326
person 0.71914,883,378,928,446
person 0.56959,523,276,548,304
person 0.55443,596,310,624,341
person 0.51986,440,250,460,280
person 0.51950,473,256,493,281
