object_probs,left,top,right,bottom
truck 0.80126,346,510,620,704
bus 0.55479,859,443,1079,656
motorbike 0.94703,718,500,785,578
motorbike 0.93838,376,287,404,327
motorbike 0.91247,473,285,501,322
motorbike 0.67235,150,540,198,622
car 0.90038,640,355,830,494
car 0.87621,285,423,441,600
car 0.81037,213,354,340,485
person 0.94569,723,457,780,537
person 0.85911,480,489,530,537
person 0.83385,295,643,363,716
person 0.78166,471,273,498,309
person 0.76614,197,635,268,719
person 0.71661,556,505,623,618
person 0.56779,378,278,399,311
person 0.52550,595,268,623,302
