object_probs,left,top,right,bottom
motorbike 0.93267,883,377,951,450
motorbike 0.84213,694,515,776,628
motorbike 0.78448,936,501,1010,577
motorbike 0.66755,601,604,685,717
car 0.99695,305,253,368,311
car 0.98485,266,343,361,433
car 0.97968,627,413,829,538
car 0.97337,437,304,539,390
car 0.97259,503,355,641,461
car 0.97184,936,543,1078,719
car 0.94695,270,518,453,718
car 0.94600,530,290,662,381
car 0.93297,692,345,878,466
person 0.87132,693,503,773,614
person 0.86658,547,671,609,719
person 0.56896,600,575,681,699
person 0.56357,949,467,1012,529
